wave,flux,err,fit_all,fit_stell
891.853,0.0307843,0.136355,-0.5149124294452577,-1.392414525430860
892.038,-0.0145853,0.135861,-0.3720371013668321,-1.005880763294458
892.224,0.0302093,0.135376,-0.2281048773787181,-0.6166234568547555
892.409,0.0753734,0.134892,-0.08375513208058052,-0.2263716119713752
892.595,0.120320,0.134417,0.06064818398787228,0.1638906378643963
892.780,0.0306114,0.133941,0.2047283658258476,0.5531455578770146
892.966,-0.0139493,0.133473,0.3478419039125524,0.9396554562111756
893.144,0.162544,0.177177,0.4902867822425540,1.324235857124760
893.329,0.162779,0.176716,0.6335122975576405,1.710785688778776
893.515,0.162939,0.176256,0.7778171932003707,2.100116864084923
893.700,-0.0141597,0.131628,0.9225447180618288,2.490455328005053
893.886,0.116611,0.174744,1.067304861368586,2.880748220949753
894.071,0.116632,0.174299,1.211733974852809,3.270014098230488
894.257,0.0730160,0.173856,1.355197646564726,3.656541152320797
894.435,-0.0144202,0.129849,1.497979081981509,4.041124991671479
894.620,0.0286324,0.129412,1.641539292369693,4.427651015774662
894.806,0.0714653,0.128980,1.786160509437005,4.816906627144190
894.991,0.0710044,0.128552,1.931200990493821,5.207159778858545
895.177,0.155799,0.170687,2.076294483920978,5.597422157309657
895.362,0.240346,0.212688,2.221067114389129,5.986686517722147
895.548,0.282346,0.212265,2.364881576812218,6.373235938849566
895.725,0.239177,0.169289,2.508020898373751,6.757881559671317
895.911,0.112299,0.126454,2.651943010107438,7.144460080422006
896.096,0.0281777,0.126048,2.796914318929630,7.533733109529939
896.282,-0.0557163,0.125643,2.942299825377839,7.923989204271129
896.468,-0.0553395,0.125243,3.087739439185015,8.314258329877758
896.653,-0.0135483,0.124844,3.232859931061872,8.703534953286001
896.839,-0.0132923,0.124449,3.377007535244268,9.090060596446461
897.016,-0.0131453,0.124057,3.520449144467109,9.474622719273723
897.202,0.0687601,0.164756,3.664688432644046,9.861135045274606
897.387,0.0688300,0.164368,3.810004789901397,10.25041498288749
897.573,0.0689270,0.163988,3.955752520554506,10.64072249212984
897.758,-0.0134743,0.122519,4.101555540609020,11.03104554463476
897.944,0.0680179,0.122144,4.247030295190424,11.42035477725254
898.129,0.108827,0.121768,4.391525098363701,11.80689771788182
898.307,0.0684260,0.121399,4.535308130393133,12.19148275054893
898.493,0.0679488,0.121032,4.679893757438774,12.57800951833356
898.678,0.147961,0.160770,4.825542287261093,12.96726433599110
898.864,0.148153,0.160414,4.971612143645993,13.35751871537905
899.049,0.107775,0.160058,5.117734630145134,13.74778044063036
899.235,0.107124,0.159350,5.263534631060779,14.13704570061695
899.420,0.107505,0.158997,5.408370885555153,14.52359445814318
899.598,0.107536,0.158645,5.552509597656383,14.90824019729494
899.784,0.0672310,0.118549,5.697394206878855,15.29465777837980
899.969,0.0673288,0.118199,5.842241484150654,15.68084524290771
900.155,0.0669848,0.117859,5.978617483377578,16.04417096165080
900.340,0.0663168,0.117520,6.080287938629432,16.31425209564764
900.526,0.0662662,0.117188,6.114060018758273,16.40209445088917
900.711,0.0270758,0.116851,6.083320570907618,16.31687181782279
900.897,-0.0122691,0.116522,6.033704996196826,16.18105741165401
901.074,-0.0120207,0.116193,5.996943879838856,16.07987029641304
901.260,0.0653505,0.115868,5.961128011948285,15.98113833147547
901.445,0.103724,0.115547,5.908128024391297,15.83637824245246
901.631,0.218861,0.153523,5.856561349702559,15.69551065419519
901.817,0.180238,0.153206,5.852128534072413,15.68098412625947
902.002,0.141700,0.152890,5.908402452437549,15.82910329418664
902.188,0.102831,0.114282,5.977005091112144,16.01019907809732
902.365,0.178321,0.151853,6.011111313359688,16.09895933772252
902.551,0.215902,0.151544,6.019179300279572,16.11785393857709
902.736,0.140115,0.151240,6.032409763045870,16.15056467423625
902.922,0.101741,0.113056,6.069934146535372,16.24829509807637
903.107,0.0637032,0.112757,6.141875855261397,16.43810963341907
903.293,0.0637072,0.112459,6.231067052076946,16.67401867451199
903.478,0.0208452,0.108780,6.250150735062891,16.72227686533395
903.656,0.00793314,0.0795775,6.068721264377356,16.23424716352480
903.842,0.0895252,0.0992739,5.530447430664387,14.79184575295467
904.027,0.0532036,0.122307,4.434513807065038,11.85864890052397
904.213,0.109802,0.170817,2.845934231337580,7.609239885570782
904.398,0.0242111,0.170379,1.377482489505431,3.682389134545141
904.584,0.108993,0.169946,0.5784059912967578,1.545979010441095
904.769,0.0802296,0.141340,0.3347926663320365,0.8946930051693662
904.947,0.0803659,0.140914,0.2942302714109211,0.7861687520686971
905.133,-0.00507324,0.118241,0.2907467180343356,0.7767308267533889
905.318,0.0125028,0.127685,0.2905529369420183,0.7760833459522186
905.504,0.0860799,0.109004,0.2900068925529541,0.7744952320498169
905.689,0.122876,0.112618,0.2881564866829393,0.7694249789063999
905.875,0.159610,0.149689,0.2844808497597779,0.7594833403164366
906.060,0.152019,0.145568,0.2805933657557985,0.7489798683340285
906.246,0.116049,0.163387,0.2798001717289808,0.7467378670696421
906.423,0.0417239,0.125752,0.2832607771782383,0.7558527471794532
906.609,0.0858681,0.166276,0.2880237366660127,0.7684340559384706
906.794,0.122029,0.147901,0.2909347312623184,0.7760710144811748
906.980,0.121908,0.147637,0.2918619255634305,0.7784145522673954
907.165,0.0845718,0.110410,0.2919814312923754,0.7786035593069665
907.351,0.0477983,0.110153,0.2919371948815236,0.7783559868242105
907.536,0.120666,0.146429,0.2918947417304573,0.7781132288891814
907.714,0.120246,0.146173,0.2918820408122973,0.7779552462176234
907.900,0.156758,0.145917,0.2918896791249417,0.7778462194946887
908.085,0.119911,0.109134,0.2919081560651548,0.7777661565240068
908.271,0.0833712,0.108888,0.2919942435196132,0.7778662115947054
908.456,0.119396,0.108642,0.2922669647747748,0.7784633879999029
908.642,0.191120,0.144435,0.2927435442925941,0.7796033085111548
908.827,0.226971,0.144191,0.2932019468756155,0.7806944301864870
909.005,0.298421,0.179823,0.2933774220736122,0.7810375367198825
909.191,0.154511,0.143542,0.2931426692903622,0.7802830631466914
909.376,0.118581,0.143307,0.2924218225300161,0.7782352957996623
909.562,0.0627779,0.129525,0.2913882493822414,0.7753561212629712
909.747,0.0901184,0.100873,0.2906781556423852,0.7733384843957332
909.933,0.108028,0.0915459,0.2907996041857618,0.7735334157716462
910.118,0.0213332,0.0862489,0.2915349895922993,0.7753612868570539
910.296,0.0212153,0.0861311,0.2924279375915851,0.7776127178166164
910.482,0.0733022,0.112188,0.2931675561199300,0.7794506054806359
910.667,0.204108,0.111856,0.2934223461101348,0.7799990537247571
910.853,0.256139,0.157063,0.2932452427330930,0.7793993951809720
911.038,0.151316,0.156733,0.2944185757994935,0.7823887078665774
911.224,0.0206282,0.156404,0.3053315151637155,0.8112547938159748
911.409,-0.0575733,0.156079,0.3538652114318789,0.9400519795017517
911.595,0.0202797,0.155759,0.4831064011307576,1.283172805691090
911.773,0.0720766,0.129593,0.6911516969207497,1.835468756645251
911.958,0.0980082,0.0844716,0.8904803436052885,2.364429609765929
912.143,0.0718709,0.0584106,0.9982278302914940,2.650087172983399
912.329,0.0716746,0.0582539,1.027353921582407,2.726961481698770
912.515,0.122946,0.102748,1.031573257354151,2.737710415291422
912.700,0.122797,0.102596,1.035290104963191,2.747122393892156
912.886,0.0714884,0.127984,1.034217604164888,2.743824847766788
913.063,0.0711103,0.127681,1.022796736510703,2.713097543429616
913.249,0.0454241,0.108744,1.011233265601597,2.681982713252310
913.434,0.0455548,0.108446,1.012425393314113,2.684703480536476
913.620,0.0705759,0.108148,1.018918776390113,2.701478600417560
913.805,0.0958782,0.126789,1.003806802259566,2.660974853774549
913.991,0.146562,0.101252,0.9584072639684006,2.540208720930656
914.176,0.171266,0.100964,0.9207589051290315,2.440023349498706
914.362,0.170974,0.100819,0.9312784931661849,2.467495763453800
914.540,0.220835,0.125777,0.9796241159471167,2.595183569125348
914.725,0.145021,0.100437,1.025210816348645,2.715505092144726
914.911,0.144890,0.100296,1.044949731209583,2.767334815155451
915.096,0.119602,0.100019,1.043547627634029,2.763169260903290
915.282,0.244176,0.149715,1.031696140516051,2.731340760958842
915.467,0.269019,0.174450,1.017444472843486,2.693170079837461
915.653,0.219153,0.131186,1.007584044253697,2.666633493917537
915.831,0.119168,0.105996,1.004573295063151,2.658248681411442
916.016,0.0446504,0.105726,1.006833718311817,2.663794715037309
916.202,0.118672,0.148449,1.012243772568963,2.677670770485608
916.387,0.192281,0.148187,1.018512547357917,2.693813653316287
916.573,0.241552,0.123319,1.023616526129799,2.706870985814267
916.758,0.240983,0.123062,1.026949312011232,2.715241217601147
916.944,0.142056,0.0982839,1.028664525087062,2.719332747475333
917.121,0.190670,0.122633,1.028792495521325,2.719246280567451
917.307,0.116831,0.0797831,1.027204252618893,2.714605870786084
917.492,0.214205,0.104049,1.023981298538301,2.705648022419893
917.678,0.165088,0.0794456,1.020895270772878,2.697054757625855
917.863,0.189415,0.0974809,1.020826878205117,2.696435068297292
918.049,0.140285,0.0972343,1.021441179123816,2.697618497629672
918.235,0.285556,0.145576,1.009877684203094,2.666645961460018
918.420,0.309575,0.169643,0.9768780113746751,2.579088801258203
