wave,flux,err,fit
920.772,0.595674,0.261433,0.8109829225117132
920.948,0.595465,0.261423,0.7780229604086178
921.125,0.581528,0.261110,0.7534298790535254
921.301,0.677755,0.275337,0.7390745947098744
921.478,0.595129,0.261814,0.7351163321182200
921.654,0.567634,0.261447,0.7399208747434238
921.831,0.540193,0.254713,0.7503884343373256
922.008,0.499023,0.247685,0.7626199994809265
922.184,0.416548,0.233819,0.7727693742707534
922.361,0.361593,0.226553,0.7778946268891124
922.537,0.361598,0.226505,0.7766245413601588
922.714,0.334058,0.225955,0.7694888002845192
922.890,0.375275,0.232984,0.7588353142215487
923.067,0.443955,0.246658,0.7483356919748738
923.243,0.402525,0.239525,0.7421917341951059
923.420,0.347376,0.226032,0.7442149810995008
923.596,0.374739,0.226572,0.7569966676233513
923.773,0.360819,0.220125,0.7813428590759831
923.949,0.388207,0.226824,0.8161191890559260
924.126,0.484405,0.241174,0.8585027318293225
924.302,0.553109,0.254969,0.9045572631993460
924.479,0.608060,0.268353,0.9499706379991738
924.656,0.676829,0.281950,0.9907762681024204
924.832,0.690613,0.282196,1.023911527679759
925.009,0.690683,0.282133,1.047540998585226
925.185,0.773232,0.295718,1.061137250968996
925.362,0.828325,0.302663,1.065371736358729
925.538,0.814612,0.302372,1.061880648146314
925.715,0.787165,0.295602,1.052960804570664
925.891,0.745916,0.288743,1.041228828673533
926.068,0.690928,0.281745,1.029265180511713
926.244,0.677157,0.275212,1.019266894292455
926.421,0.732204,0.282245,1.012757607352962
926.597,0.704672,0.281893,1.010405818446619
926.774,0.802422,0.315177,1.012001614889610
926.951,0.699823,0.303921,1.016603667770917
927.127,0.659822,0.313429,1.022809919481267
927.304,0.730698,0.337120,1.029088904022689
927.480,0.773223,0.353936,1.034078231162427
927.657,0.690212,0.343133,1.036792702938244
927.833,0.814879,0.374127,1.036711086490212
928.010,0.835722,0.383917,1.033759271520356
928.186,0.669573,0.362347,1.028216356173965
928.363,0.773605,0.382908,1.020585707443945
928.539,0.836056,0.393498,1.011467224968334
928.716,0.857047,0.393830,1.001448331142101
928.892,0.857256,0.393952,0.9910069226194429
929.069,0.857383,0.393916,0.9802397694743510
929.246,0.670368,0.362138,0.9674561205365770
929.422,0.649645,0.352427,0.9444441256532323
929.599,0.524086,0.318486,0.8925551997678508
929.775,0.433080,0.285170,0.7992631837149387
929.952,0.418238,0.262789,0.6898640026521407
930.128,0.417439,0.250234,0.6108271737248130
930.305,0.333476,0.226418,0.5755333587168532
930.481,0.388671,0.233753,0.5642954296577366
930.658,0.402539,0.234035,0.5567061312425829
930.834,0.416456,0.240626,0.5342293391779053
931.011,0.388992,0.233823,0.4715786005277923
931.188,0.499489,0.248126,0.3577589612941282
931.364,0.458204,0.241248,0.2317140374896263
931.541,0.499682,0.248180,0.1702233774194586
