wave,flux,err,fit
912.652,0.323717,0.468768,1.093386350130775
912.829,0.530556,0.830356,1.115135668761070
913.005,0.737374,1.19191,1.128208895421325
913.182,0.737077,1.19192,1.134209139077501
913.358,0.322158,0.726634,1.135023109504584
913.535,0.321977,0.726677,1.132605882863265
913.711,0.114672,0.365260,1.128808256370194
913.888,-0.0925298,0.00387325,1.125222976964546
914.064,-0.0928029,0.00404333,1.123037664946325
914.241,-0.0930578,0.00421297,1.122914062021659
914.417,-0.0932386,0.00433908,1.124933262823156
914.594,0.144391,0.103997,1.128640548134273
914.770,0.306554,0.172318,1.133207541852652
914.947,0.448027,0.240371,1.137673840356676
915.123,0.526761,0.297366,1.141199266276419
915.300,0.730709,0.375839,1.143259852803095
915.476,0.571485,0.333203,1.143719062775011
915.653,0.508574,0.322575,1.142785960222452
915.829,0.549966,0.332710,1.140878062236818
916.006,0.549683,0.332645,1.138455892222795
916.182,0.465796,0.321510,1.135881081807220
916.359,0.595992,0.340077,1.133336555549032
916.535,0.574196,0.326779,1.130814866292225
916.712,0.510370,0.300054,1.128152796820802
916.888,0.523304,0.287832,1.125090450164046
917.065,0.563492,0.278750,1.121325795599169
917.241,0.445963,0.247754,1.116553549362058
917.418,0.528561,0.261644,1.110492489245523
917.594,0.500769,0.254799,1.102909821714859
917.771,0.528255,0.261411,1.093651761061563
917.948,0.431606,0.240930,1.082692449098438
918.124,0.431536,0.240896,1.070174510357113
918.301,0.403850,0.234218,1.056417902349828
918.477,0.472732,0.247807,1.041886433219623
918.654,0.486409,0.248065,1.027089777991066
918.830,0.500051,0.254613,1.012434372613934
919.007,0.610190,0.268667,0.9980464269186136
919.183,0.568857,0.261661,0.9836172291097105
919.360,0.513758,0.248294,0.9683314209152603
919.536,0.499958,0.247932,0.9509238644345437
919.713,0.513826,0.248180,0.9298938170070995
919.889,0.472477,0.247789,0.9038580303244994
920.066,0.513719,0.254663,0.8719831265908702
920.242,0.541133,0.261312,0.8343889199106259
920.419,0.472198,0.247434,0.7923953395883814
920.595,0.609658,0.268059,0.7485013798895082
920.772,0.595674,0.261433,0.7060662694669043
920.948,0.595465,0.261423,0.6687259400055807
921.125,0.581528,0.261110,0.6396838264850931
921.301,0.677755,0.275337,0.6210536835992928
921.478,0.595129,0.261814,0.6134229013494694
921.654,0.567634,0.261447,0.6157514330400080
921.831,0.540193,0.254713,0.6256300185085915
922.008,0.499023,0.247685,0.6398397183286459
922.184,0.416548,0.233819,0.6550735594197509
922.361,0.361593,0.226553,0.6686665458647876
922.537,0.361598,0.226505,0.6791765925562153
922.714,0.334058,0.225955,0.6866931680855954
922.890,0.375275,0.232984,0.6928057598012080
923.067,0.443955,0.246658,0.7002290311646939
923.243,0.402525,0.239525,0.7121674327937283
923.420,0.347376,0.226032,0.7315491488885146
923.596,0.374739,0.226572,0.7603093700742338
923.773,0.360819,0.220125,0.7988660231290095
923.949,0.388207,0.226824,0.8459324419681058
924.126,0.484405,0.241174,0.8986909134372357
924.302,0.553109,0.254969,0.9532774831240249
924.479,0.608060,0.268353,1.005450915647597
