wave,flux,err,fit
893.315,14.6054,2.36321,-49.67676929910308
893.489,8.70603,1.83327,-47.78927302885810
893.663,5.60443,1.45844,-45.90099444624626
893.838,3.43424,1.30066,-44.01193268212482
894.012,2.09102,1.11326,-42.12208999788494
894.187,2.09052,0.957174,-40.23145155303089
894.361,1.88343,0.956624,-38.34003287217566
894.535,1.47008,0.925268,-36.44782348735894
894.710,1.46893,0.832887,-34.55483799336243
894.884,1.26256,0.830596,-32.66104539935448
895.059,1.15928,0.829982,-30.76647891625455
895.233,1.15879,0.795425,-28.87111875293035
895.407,1.05603,0.795256,-26.97498464778608
895.582,1.15822,0.824034,-25.07806295039377
895.756,1.05528,0.794455,-23.18035693046083
895.931,1.15766,0.794448,-21.28186548183993
896.105,1.15697,0.797140,-19.38259536137316
896.279,1.05380,0.765741,-17.48253404559651
896.454,1.05270,0.765214,-15.58168239545405
896.628,0.948942,0.761703,-13.68002776502570
896.803,0.845732,0.759512,-11.77758480223656
896.977,0.946904,0.725613,-9.874338679031453
897.151,0.639573,0.786367,-7.970297988325776
897.326,1.14868,0.722891,-6.065461571901240
897.500,0.841686,0.754849,-4.159844669521377
897.675,1.14706,0.645951,-2.253542038203759
897.849,0.432922,0.708231,-0.3467072840732575
898.023,0.738181,0.708484,1.560297084596454
898.198,1.14474,0.663012,3.466706158906645
898.372,1.14481,0.568703,5.371002377161026
898.547,0.956276,0.568051,7.270369342033153
898.721,0.471959,0.446636,9.159787873928796
898.896,0.675607,0.304975,11.03092790322737
899.070,0.786721,0.298224,12.87082830971138
899.244,0.744451,0.277570,14.66066508993768
899.419,0.849112,0.277615,16.37499010649675
899.593,0.869545,0.286763,17.98203561851570
899.768,0.826520,0.276092,19.44549962543386
899.942,0.712613,0.293806,20.72815992037178
900.116,0.756961,0.304005,21.79702072082055
900.291,0.856738,0.300637,22.62925538706615
900.465,0.931448,0.293056,23.21750777237970
900.640,0.706131,0.308030,23.57319840005795
900.814,0.730657,0.300366,23.72659744937278
900.988,0.780226,0.303672,23.72349764865251
901.163,0.879021,0.329567,23.61856262115373
901.337,0.840032,0.349570,23.46700632946515
901.512,0.683855,0.362337,23.31642253822649
901.686,0.717621,0.354636,23.20031282668349
901.860,0.606275,0.343316,23.13403387471035
902.035,0.662159,0.316860,23.11364425625493
902.209,0.578865,0.296916,23.11669734058012
902.384,0.553832,0.276366,23.10427984983410
902.558,0.603487,0.284037,23.02381685523919
902.733,0.727740,0.284087,22.81286009753430
902.907,0.792372,0.287520,22.40457363878222
903.081,0.871995,0.291601,21.73564914314017
903.256,0.772797,0.294581,20.75646897261406
903.430,0.841428,0.284277,19.44231567004621
903.605,0.799470,0.288670,17.80271783422268
903.779,0.791182,0.300438,15.88604575295200
903.953,0.772048,0.308915,13.77676334538716
904.128,0.679630,0.301759,11.58502836884339
904.302,0.594952,0.310221,9.430500915609166
904.477,0.531980,0.321037,7.424195951573056
904.651,0.657425,0.310944,5.652774988432069
904.826,0.688649,0.320136,4.168856538609938
905.000,0.719883,0.338623,2.988925324696440
905.174,0.656850,0.328405,2.098093625945168
905.349,0.593980,0.328176,1.459386904024096
905.523,0.625155,0.328525,1.024498810726577
905.698,0.562279,0.328673,0.7433639342563033
905.872,0.750351,0.319737,0.5709493079931235
906.047,0.687523,0.338668,0.4708308657923273
906.221,0.750191,0.338179,0.4160286087764422
906.395,0.718785,0.338102,0.3880364105577437
906.570,0.687331,0.307971,0.3749983816105557
906.744,0.570962,0.292730,0.3698004427241512
906.919,0.475371,0.262537,0.3684152564326098
907.093,0.401101,0.238444,0.3686836222717398
907.268,0.421892,0.223615,0.3694882340142762
907.442,0.421993,0.241897,0.3703096736746953
907.617,0.608622,0.242185,0.3709443023136612
907.791,0.650031,0.254708,0.3713360606875916
907.965,0.732797,0.261014,0.3714916186015706
908.140,0.649746,0.267289,0.3714569931563323
908.314,0.691057,0.267351,0.3712649544901613
908.489,0.753042,0.267398,0.3709328867068613
908.663,0.732129,0.273649,0.3704754547682886
908.837,0.814881,0.261508,0.3699185057585459
909.012,0.649084,0.261539,0.3693160505312836
909.186,0.690419,0.255228,0.3687638717402583
909.361,0.586694,0.261000,0.3684337648070741
909.535,0.669363,0.254976,0.3686010724776302
909.710,0.710630,0.260996,0.3696883547118239
909.884,0.669150,0.248564,0.3723241660142477
910.059,0.565644,0.248781,0.3774105874152521
910.233,0.544978,0.248970,0.3861824629417948
910.407,0.607114,0.248680,0.4002129764243495
910.582,0.731283,0.254661,0.4213243088417803
910.756,0.689748,0.260928,0.4513613426599505
910.931,0.627501,0.248487,0.4918361819518865
911.105,0.523821,0.254566,0.5435005038627039
911.280,0.606502,0.254398,0.6059465311424104
911.454,0.647817,0.260773,0.6773736043894341
911.629,0.813437,0.254723,0.7546193012554928
911.803,0.647848,0.273341,0.8335149823400805
911.977,0.751366,0.267122,0.9094988324863548
912.152,0.668537,0.260891,0.9783442474245561
912.326,0.689261,0.260892,1.036814872623301
912.501,0.668567,0.266852,1.083087702652270
912.675,0.627195,0.260361,1.116859433244682
912.850,0.689355,0.254474,1.139154072393415
913.024,0.585931,0.260889,1.151925385381020
913.198,0.648159,0.242251,1.157589983230964
913.373,0.544620,0.235957,1.158608154103802
913.547,0.461698,0.229972,1.157173148516697
913.722,0.399415,0.229831,1.155031713086663
913.896,0.461438,0.236049,1.153400242838910
914.071,0.668503,0.242088,1.152947303420036
914.245,0.647830,0.254464,1.153821967604790
914.420,0.689224,0.254572,1.155724417723662
914.594,0.564857,0.242157,1.158032140839088
914.769,0.481820,0.223671,1.159976883166124
914.943,0.398839,0.224097,1.160850656481309
915.117,0.398785,0.218293,1.160191617345148
915.292,0.523025,0.212192,1.157899609000407
915.466,0.522977,0.230812,1.154243335442626
915.641,0.564403,0.236847,1.149765963544157
915.815,0.543728,0.236859,1.145126633339777
915.990,0.606030,0.236818,1.140925108307816
916.164,0.564790,0.242892,1.137553881665618
916.339,0.564916,0.236894,1.135124781288271
