wave,flux,err,fit_all,fit_stell
909.224,0.138845,0.362059,0.2789307176279644,0.2794063762801587
909.291,0.241608,0.360552,0.2788930544709999,0.2793694866155296
909.358,0.309170,0.359989,0.2778523467956982,0.2783277893201346
909.425,0.237458,0.356786,0.2764073080815694,0.2768811183007978
909.492,0.302568,0.355533,0.2749641116118327,0.2754362381669305
909.559,0.322360,0.354847,0.2735188439813543,0.2739893070277725
909.626,0.217423,0.351897,0.2720712609111584,0.2725400261336327
909.693,0.224003,0.348760,0.2706242498674628,0.2710913848651850
909.760,0.298590,0.348011,0.2691765092691277,0.2696418957769547
909.827,0.223207,0.346823,0.2698085409997712,0.2702758674519489
909.893,0.274901,0.348273,0.2704541678333336,0.2709233706019087
909.960,0.180946,0.350224,0.2711001021964125,0.2715712606489528
910.027,0.0889335,0.351737,0.2717471140217567,0.2722202453198736
910.094,0.0422575,0.353813,0.2723932116209807,0.2728683172254423
910.161,0.124443,0.355576,0.2730407716169614,0.2735178193739357
910.228,0.143391,0.354451,0.2736370103893501,0.2741159400698299
910.295,0.301780,0.352385,0.2740984904863915,0.2745790541133960
910.362,0.354096,0.351261,0.2745596993545377,0.2750419486903721
910.429,0.254818,0.348443,0.2750211647791427,0.2755050848416169
910.496,0.161591,0.346880,0.2754825023939939,0.2759681011293343
910.563,0.148614,0.347011,0.2759447559911647,0.2764319721452708
910.630,0.0529058,0.348145,0.2764069081868603,0.2768958208171363
910.697,0.0730951,0.350657,0.2757644068359852,0.2762530666930928
910.764,0.215761,0.353796,0.2746567735100144,0.2751443061680877
910.831,0.237019,0.355932,0.2735464530027456,0.2740329019285322
910.898,0.243166,0.358505,0.2724375418624714,0.2729228582725027
910.965,0.242777,0.358447,0.2713269273359099,0.2718111067249580
911.032,0.329446,0.356509,0.2702147183574725,0.2706977820739188
911.099,0.264595,0.353570,0.2691039241032891,0.2695858472361793
911.166,0.395329,0.352385,0.2701121404482600,0.2705967923252416
911.233,0.337182,0.350511,0.2711573602770432,0.2716447267865072
911.300,0.389535,0.351016,0.2722040098467713,0.2726941287513683
911.367,0.295122,0.352773,0.2732503303804862,0.2737431898163433
911.434,0.235201,0.357345,0.2742971912870178,0.2747928981267247
911.501,0.0726583,0.360602,0.2753434657881234,0.2758419327631723
911.568,0.108847,0.363795,0.3075909131339077,0.3081487974684401
911.635,0.0607123,0.366800,0.3842194179443834,0.3849175146429843
911.702,-0.00335924,0.368929,0.4608899495245610,0.4617288423634350
911.768,0.108329,0.368557,0.5376019722084652,0.5385822853288705
911.836,0.151841,0.366372,0.6144255010255697,0.6155479619527693
911.902,0.152044,0.362937,0.6912209066791287,0.6924858161044578
911.969,0.104414,0.358566,0.7680581142390397,0.7694662400514340
912.036,0.187075,0.353509,0.7786432284815800,0.7800733461389594
912.103,0.0862866,0.348702,0.7597883827109488,0.7611865495840643
912.170,0.116126,0.345647,0.7409402516016070,0.7423061036911962
912.237,0.134152,0.344777,0.7220815097994082,0.7234149781419313
912.304,0.291935,0.345969,0.7031954259329882,0.7044964752775972
912.371,0.233894,0.348284,0.6843331457728792,0.6856016342319684
912.438,0.313542,0.351784,0.6654437446537442,0.6666795730956869
912.505,0.215490,0.355721,0.6832289453815001,0.6845001153609164
912.572,0.221922,0.357972,0.7021078606985910,0.7034164862614913
912.639,0.156168,0.357477,0.7209799517612253,0.7223262221764082
912.706,0.209554,0.355922,0.7398621649909333,0.7412461811758193
912.773,0.269919,0.353369,0.7587542908957974,0.7601763387444399
912.840,0.319426,0.348199,0.7776739649426859,0.7791341855471186
912.907,0.418401,0.343839,0.7870534531816687,0.7885340432577725
912.974,0.358258,0.339170,0.7682103868980801,0.7696583113719903
913.041,0.374291,0.336185,0.7493734664455165,0.7507884754879617
913.108,0.384790,0.333823,0.7304921288655269,0.7318740328896972
913.175,0.501851,0.334266,0.7116176020645624,0.7129663539816502
913.242,0.378611,0.333464,0.6927156529947470,0.6940310253385484
913.309,0.450098,0.332974,0.6738202085229662,0.6751020872679164
913.376,0.364638,0.331238,0.6843392439431490,0.6856436361984360
913.443,0.359620,0.330872,0.7085963772910684,0.7099496120775424
913.510,0.180600,0.328826,0.7328440150755471,0.7342460746473030
913.577,0.155502,0.327713,0.7571495823614948,0.7586008371077292
913.643,0.146705,0.329899,0.7814456346842665,0.7829464476029625
913.710,0.181741,0.333205,0.8057551402756709,0.8073054034251180
913.777,0.131953,0.335700,0.8300773755946284,0.8316774355700958
913.844,0.246566,0.337947,0.8015144319221430,0.8030624879403649
913.911,0.250139,0.340940,0.7708059637486417,0.7722975910217451
913.978,0.285305,0.342625,0.7400811860196720,0.7415160806965410
914.045,0.305628,0.342197,0.7093682610501346,0.7107462990913943
914.112,0.165070,0.340027,0.6785818481886358,0.6799025512119660
914.179,0.197625,0.339785,0.6478067424664854,0.6490698657217623
914.246,0.231011,0.339605,0.6307157312385462,0.6319478559904215
914.313,0.103114,0.339735,0.6565210211910126,0.6578061031182884
914.380,0.0954521,0.344026,0.6823869828852214,0.6837252992186570
914.447,0.250615,0.352478,0.7082437431242959,0.7096354322902297
914.514,0.124041,0.359810,0.7341140473569657,0.7355594689359407
914.581,0.0987400,0.366271,0.7599986316175882,0.7614978456354253
914.648,0.173444,0.371180,0.7858964551641039,0.7874497601343197
914.715,0.280370,0.371121,0.7991819282213574,0.8007644324203418
914.782,0.320877,0.366282,0.8008819456087132,0.8024711179030863
914.849,0.396882,0.360080,0.8025851982143469,0.8041806786554430
914.916,0.525643,0.353196,0.8042852409355281,0.8058873172657477
914.983,0.474488,0.348113,0.8059881635082878,0.8075966070474202
915.050,0.428745,0.348488,0.8076915689453155,0.8093068194920258
915.117,0.295864,0.352645,0.8093971985555322,0.8110190217003063
915.184,0.231578,0.360646,0.8032686978559201,0.8048812644678670
915.251,0.0822593,0.369514,0.7951858458361908,0.7967853993258849
915.318,0.200298,0.378008,0.7871130534216790,0.7886995646530777
915.385,0.109889,0.380550,0.7790213856809823,0.7805945763998760
915.452,0.168213,0.378817,0.7709321635269222,0.7724921874358968
915.518,0.0961135,0.372004,0.7628391633500277,0.7643857752578228
915.585,0.0540335,0.363458,0.7556278047000869,0.7571628761690058
915.652,0.0355580,0.354480,0.7584575208668914,0.7600015161392047
915.719,0.198302,0.348167,0.7612890191808155,0.7628418578140136
915.786,0.243658,0.344270,0.7641240165440331,0.7656856184582088
915.853,0.428672,0.345636,0.7669587401196286,0.7685294060151144
915.920,0.488203,0.350159,0.7697942463101706,0.7713739550176933
915.987,0.481449,0.355237,0.7726309616675290,0.7742196937093553
916.054,0.390092,0.359324,0.7687440327957394,0.7703277847642832
916.121,0.411597,0.363287,0.7584044119634448,0.7599700452991587
916.188,0.243146,0.364156,0.7480585340005227,0.7496059046736828
916.255,0.167536,0.362366,0.7376977403922921,0.7392268754179749
916.322,0.118665,0.359524,0.7273502605634283,0.7288609945601542
916.389,0.130472,0.357982,0.7169784978172820,0.7184707127788841
916.456,0.159788,0.356315,0.7066101869128230,0.7080837616960270
916.523,0.274883,0.354774,0.7108750501288943,0.7123605550989870
916.590,0.307734,0.354098,0.7189977080385412,0.7205033376463692
916.657,0.298275,0.353731,0.7271400619438403,0.7286658870071244
916.724,0.329389,0.352500,0.7352785438585000,0.7368245240014670
916.791,0.266857,0.350651,0.7434288925788413,0.7449952032627859
916.858,0.259169,0.348186,0.7515766345407521,0.7531634861565487
916.925,0.402314,0.345722,0.7589065273844194,0.7605121566365798
916.992,0.455070,0.343011,0.7555007141951745,0.7571025084008475
917.059,0.456951,0.341226,0.7520933528172216,0.7536912355560910
917.126,0.420842,0.341786,0.7486837843014216,0.7502776172147043
917.193,0.442981,0.343643,0.7452692982625050,0.7468591864841749
917.260,0.374176,0.345252,0.7418589141480910,0.7434448586574113
917.327,0.382313,0.347046,0.7384409899986426,0.7400230236279346
917.393,0.333272,0.349271,0.7352439805902046,0.7368223233574061
917.460,0.388355,0.350940,0.7324544945201764,0.7340302637341395
917.527,0.369761,0.353409,0.7296591989621575,0.7312323722879501
917.594,0.247372,0.356865,0.7268665789578183,0.7284369194848829
917.661,0.0532469,0.360257,0.7240678668749195,0.7256354749891097
917.728,0.0517756,0.364881,0.7212697058269976,0.7228345811116507
917.795,0.0923394,0.369626,0.7184678656215820,0.7200299923784916
917.862,0.0229332,0.372646,0.7209492638281129,0.7225202141481103
917.929,0.0389255,0.374802,0.7265377262700909,0.7281242078919407
917.996,0.189828,0.376466,0.7321247571671357,0.7337268977777130
918.063,0.155445,0.374743,0.7377141380648197,0.7393319599421384
918.130,0.118471,0.373019,0.7433060858949936,0.7449395477109038
918.197,0.278282,0.371912,0.7489065097130869,0.7505559490650452
918.264,0.377673,0.370928,0.7544993919664037,0.7561646232275555
918.331,0.445348,0.370006,0.7320741697937652,0.7336935382201057
918.398,0.503730,0.371545,0.7068808319567078,0.7084477689198959
918.465,0.442026,0.370438,0.6816740297745633,0.6831884617322237
918.532,0.421438,0.369701,0.6564539565940685,0.6579155683732811
918.599,0.465295,0.366936,0.6312204075224818,0.6326288896900998
918.666,0.408170,0.363988,0.6059728404901659,0.6073279411123415
918.733,0.324187,0.360056,0.5854208157733131,0.5867328264578101
918.800,0.413059,0.357661,0.5848681351616615,0.5861817934394540
918.867,0.292888,0.353854,0.5843159745672583,0.5856312996477900
918.934,0.217058,0.352506,0.5837626013995585,0.5850795993575988
919.001,0.131295,0.350545,0.5832090602775332,0.5845277490927462
919.068,0.254853,0.349136,0.5826554199889006,0.5839757139251316
919.135,0.202877,0.345886,0.5821014308378131,0.5834234878724129
919.201,0.233575,0.342270,0.5818034321835799,0.5831277550696260
919.268,0.218643,0.337610,0.5817942087021621,0.5831215213789946
919.335,0.251950,0.333566,0.5817850496712387,0.5831152244690880
919.402,0.0565273,0.328970,0.5817759560992334,0.5831092057000353
919.469,-0.0126659,0.327320,0.5817665517942520,0.5831028017039986
919.536,-0.0147161,0.329596,0.5817568435738935,0.5830960197147244
919.603,0.0451413,0.334877,0.5817475612996883,0.5830898233689649
919.670,0.153504,0.341138,0.5923252480926500,0.5936950547880468
919.737,0.287913,0.346356,0.6064472639396293,0.6078528604471777
919.804,0.346559,0.348570,0.6205634929316385,0.6220051944271310
919.871,0.336314,0.346737,0.6346871134834584,0.6361649564018155
919.938,0.328415,0.341104,0.6488184502558700,0.6503326740092437
920.005,0.266472,0.332900,0.6629569679590968,0.6645076589705653
920.072,0.278482,0.324758,0.6771031233847981,0.6786905802240932
920.139,0.194267,0.316803,0.6790858306791220,0.6806816567455818
920.206,0.255620,0.311851,0.6794191862223866,0.6810194790241907
920.273,0.142998,0.308431,0.6797520892748993,0.6813569414994447
920.340,0.151963,0.309788,0.6800858250798774,0.6816952593711729
920.407,0.162239,0.313531,0.6804188002680851,0.6820327970194137
920.474,0.198638,0.320089,0.6807527551553059,0.6823713374233016
920.541,0.0793325,0.326524,0.6691838737416689,0.6707787129904028
920.608,0.150873,0.333629,0.5953088326065346,0.5967309263079799
920.675,0.154753,0.337674,0.5213944376304173,0.5226429350614055
920.742,0.214783,0.339577,0.4473735775498291,0.4484474315682440
920.809,0.237563,0.338055,0.3734484591927890,0.3743470257126764
920.876,0.258974,0.335127,0.2993490994645621,0.3000710907947821
920.943,0.142353,0.330610,0.2252782755240143,0.2258228990062923
921.010,0.0657234,0.326888,0.1944060991378337,0.1948772185686623
921.076,-0.0496087,0.324511,0.2182941282873551,0.2188244349345570
921.143,0.00104260,0.323847,0.2422164950746685,0.2428063465350320
921.210,0.0826742,0.323122,0.2661078808324236,0.2667574532382057
921.277,0.204988,0.323985,0.2900335604026376,0.2907433218642412
921.344,0.245309,0.324177,0.3139938451472409,0.3147640801758095
921.411,0.227987,0.324856,0.3379229926431726,0.3387539252459372
921.478,0.213751,0.328221,0.3566453493131403,0.3575244700449811
921.545,0.186908,0.333233,0.3733191088275316,0.3742416620656724
921.612,0.227167,0.338122,0.3900016221788765,0.3909677589753616
921.679,0.218894,0.343316,0.4066928737908161,0.4077029357985711
921.746,0.118612,0.346983,0.4234080093713034,0.4244621474072798
921.813,0.123974,0.348208,0.4401016230226514,0.4412000055745630
921.880,0.120077,0.346810,0.4568406712034654,0.4579837862723301
921.947,0.0846877,0.343644,0.4805993138119939,0.4818048531884411
922.014,0.0823650,0.339137,0.5043704284614852,0.5056387409404065
922.081,0.265690,0.334083,0.5281537575681566,0.5294852432956272
922.148,0.287983,0.327933,0.5519713298864922,0.5533664899207932
922.215,0.263567,0.321724,0.5757577533924541,0.5772167187553452
922.282,0.239986,0.315870,0.5996002153680272,0.6011234009018367
922.349,0.248843,0.310933,0.6167744114683202,0.6183452744919788
922.416,0.208211,0.306904,0.6168952271868950,0.6184705727816521
922.483,0.120371,0.303485,0.6170155167735314,0.6185951858536560
922.550,0.117800,0.302540,0.6171360301866160,0.6187201506559483
922.617,0.108571,0.303963,0.6172565690848731,0.6188451232586798
922.684,0.100478,0.306604,0.6173768448653290,0.6189698210478214
922.751,0.0529703,0.309554,0.6174976132780612,0.6190951848593556
922.818,0.0760713,0.313052,0.5939373079078835,0.5954778522079195
922.885,0.128277,0.315599,0.5516935134919647,0.5531282874106714
922.951,0.0581473,0.316278,0.5095045731565384,0.5108332118797608
923.018,0.0322514,0.316348,0.4672164082517921,0.4684380406538953
923.085,0.0394029,0.315020,0.4249443335505348,0.4260583384214401
923.152,0.00281804,0.313327,0.3826504337990861,0.3836562517403825
923.219,-0.0865698,0.311695,0.3403342009274906,0.3412312572282424
923.286,-0.0454228,0.309699,0.3282203561783186,0.3290878014411899
923.353,0.0322077,0.307582,0.3296179323034141,0.3304914489821774
923.420,0.122526,0.306742,0.3310187390512175,0.3318983440776010
923.487,0.256357,0.305404,0.3324190367534143,0.3333047410094942
923.554,0.417510,0.304686,0.3338199003291684,0.3347118032626897
923.621,0.510902,0.303956,0.3352214428526920,0.3361195868483996
923.688,0.458976,0.302807,0.3366250212426523,0.3375293939042209
923.755,0.416217,0.301574,0.3748021958334075,0.3758120060809237
923.822,0.359240,0.301604,0.4141419672742827,0.4152608840478007
923.889,0.297426,0.300595,0.4534660980418098,0.4546945991822144
923.956,0.349729,0.301468,0.4927747307181470,0.4941135910267563
924.023,0.491198,0.302942,0.5321755019654884,0.5336255300315021
924.090,0.467831,0.304803,0.5715607272640958,0.5731224412091855
924.157,0.387418,0.306021,0.6131925915387866,0.6148728819194035
924.224,0.355666,0.307355,0.6615013995721315,0.6633192602669810
924.291,0.189961,0.306396,0.7098791974626195,0.7118355089700810
924.358,-0.0240648,0.305121,0.7581939249329673,0.7602895708343490
924.425,-0.128297,0.302568,0.8066215141884736,0.8088573888842007
924.492,-0.0688007,0.300840,0.8550302385576433,0.8574071839166965
924.559,0.00487846,0.298112,0.9034640008693031,0.9059831500652294
924.626,0.0570442,0.296531,0.9244207639684253,0.9270058479431071
924.693,0.132232,0.294556,0.9008530612124797,0.9033796131922770
924.759,0.198998,0.293364,0.8773163541027682,0.8797841395291047
924.826,0.153805,0.291674,0.8537239188414634,0.8561326626652650
924.893,0.138642,0.291027,0.8301408747624638,0.8324900590217907
924.960,0.197735,0.290598,0.8065454612732075,0.8088347155189523
925.027,0.193740,0.290702,0.7829370509935389,0.7851661472254235
925.094,0.134719,0.289590,0.7762294455719358,0.7784460133855025
925.161,0.0658392,0.287891,0.7781580179832231,0.7803870887611618
925.228,-0.0892031,0.286677,0.7800894127219031,0.7823307017027985
925.295,-0.117897,0.285602,0.7820235431817769,0.7842775238948893
925.362,-0.148106,0.284430,0.7839547826781181,0.7862212525802710
925.429,-0.0521373,0.284885,0.7858904151672417,0.7881696666189034
925.496,0.0186609,0.286217,0.7878253205635214,0.7901173902692239
925.563,0.0189684,0.287343,0.7883792170981182,0.7906799867500457
925.630,-0.0288802,0.288789,0.7888476490631351,0.7911571390994092
925.697,-0.0644649,0.290941,0.7893161336804467,0.7916343076365540
925.764,-0.203262,0.292882,0.7897842719518861,0.7921114644208710
925.831,-0.308627,0.295141,0.7902533298487349,0.7925892298379732
925.898,-0.253171,0.297811,0.7907216698989868,0.7930666895865182
925.965,-0.279588,0.300052,0.7878323098439631,0.7901763515991411
926.032,-0.140771,0.302400,0.7416544474598085,0.7438683615194739
926.099,0.0455484,0.304138,0.6954521270647351,0.6975348571312371
926.166,0.154962,0.304197,0.6492262419678471,0.6511771387944479
926.233,0.129168,0.302893,0.6029341726723149,0.6047519626291590
926.300,0.131542,0.301300,0.5567028845066759,0.5583868874743469
926.367,0.0243963,0.298475,0.5103628648711640,0.5119119653564091
926.434,-0.0258483,0.296140,0.4965671063038709,0.4980794290616710
926.500,-0.0113729,0.294988,0.5424096497023434,0.5440672673271358
926.568,0.0597706,0.294728,0.5883593034510911,0.5901635119339668
926.634,0.124655,0.294789,0.6342901549860916,0.6362419009971020
926.701,0.117899,0.295012,0.6802869278547888,0.6823875914946623
926.768,0.0912828,0.295808,0.7262227940846137,0.7284731304399121
926.835,0.0560052,0.295067,0.7722658569061496,0.7746673297739322
926.902,0.0366901,0.293808,0.7915444502864470,0.7940145923038187
926.969,0.0697434,0.292038,0.7821865485652640,0.7846361728192502
927.036,0.124789,0.290581,0.7728320464237254,0.7752611899181199
927.103,0.122382,0.289244,0.7634723298092406,0.7658806889253873
927.170,0.124915,0.290250,0.7541076985788396,0.7564953864374535
927.237,0.0830322,0.291948,0.7447297457512684,0.7470962855769113
927.304,-0.0489768,0.293664,0.7353640239793161,0.7377095880131047
927.371,-0.150014,0.295507,0.7386640353226991,0.7410288019408194
927.438,-0.190958,0.295694,0.7459158532455860,0.7483128489923697
927.505,-0.209259,0.293835,0.7531715626334492,0.7556010087133120
927.572,-0.186468,0.291412,0.7604307977878002,0.7628929922103833
927.639,-0.102342,0.289055,0.7677003145200660,0.7701956303093391
927.706,0.00517978,0.286470,0.7749595316106785,0.7774881525147094
927.773,0.0464719,0.285190,0.7822293638082152,0.7847916615868976
927.840,0.151872,0.285720,0.7775453028065459,0.7801024009211230
927.907,0.149031,0.286515,0.7714292414371399,0.7739762285608635
927.974,0.169628,0.288169,0.7652984299863300,0.7678352249198558
928.041,0.189879,0.290525,0.7591694824491791,0.7616960872082067
928.108,0.151379,0.290983,0.7530376054743966,0.7555540226082250
928.175,0.0397802,0.290750,0.7469024490957538,0.7494086924248552
928.242,0.0328269,0.290121,0.7386946865522505,0.7411835440576009
928.309,0.0644834,0.288698,0.7207122814947956,0.7231505479592439
928.376,0.0564458,0.286508,0.7026872192964299,0.7050746220227349
928.442,0.100993,0.284955,0.6846863614338806,0.6870223086138025
928.509,0.119041,0.282790,0.6666431384096457,0.6689273195625330
928.576,0.0821348,0.280356,0.6486072484650069,0.6508392377106570
928.643,0.0215059,0.278894,0.6305455739860313,0.6327247268469745
928.710,0.0585896,0.278494,0.6174904892845214,0.6196340387601350
928.777,0.191911,0.279827,0.6104225199271821,0.6125509259473140
928.844,0.239600,0.282084,0.6033639963432048,0.6054771603162979
928.911,0.278412,0.285900,0.5962886381511058,0.5983864174961043
928.978,0.240792,0.289438,0.5892164193683100,0.5912988219058993
929.045,0.127375,0.291627,0.5821400104771641,0.5842067706571896
929.112,-0.100286,0.291718,0.5750603931947620,0.5771115272116181
929.179,-0.130776,0.290120,0.5735951873001420,0.5756507479504323
929.246,-0.0895544,0.286784,0.5761445854420888,0.5782190690398917
929.313,-0.0351604,0.282347,0.5786926342296291,0.5807861497854874
929.380,0.0166473,0.276995,0.5812419686917815,0.5833550320629000
929.447,0.110566,0.272626,0.5837899822623984,0.5859225758895575
929.514,0.0651081,0.272724,0.5863433828183412,0.5884959721113272
929.581,-0.00684620,0.274145,0.5888959455157938,0.5910686413761034
929.648,-0.0825316,0.275806,0.5857518620185779,0.5879238610003271
929.715,-0.0918687,0.278957,0.5803421642442731,0.5825051716076167
929.782,-0.0413952,0.282216,0.5749199202800482,0.5770737057694831
929.849,0.00748815,0.281560,0.5695049583789883,0.5716496671436760
929.916,-0.0422257,0.280348,0.5640769524682029,0.5662125147592427
929.983,-0.0219075,0.275753,0.5586511955771969,0.5607774215305464
930.050,-0.0602077,0.271397,0.5532225028798112,0.5553394964040023
930.117,-0.155162,0.267311,0.5623490964796379,0.5645128111122274
930.184,-0.155871,0.264009,0.5715685057912903,0.5737799361722584
930.251,-0.0445997,0.262435,0.5807836170427745,0.5830433384530357
930.318,0.0823898,0.265140,0.5900112246013393,0.5923198812474255
930.384,0.128502,0.267762,0.5992262402164554,0.6015843615598783
930.451,0.180165,0.269923,0.6084456165380423,0.6108541739930752
930.518,0.100838,0.271671,0.6149086074385474,0.6173570879822708
930.585,0.0611655,0.272028,0.6019011613743923,0.6043122121435123
930.652,-0.0726535,0.271685,0.5888871603353900,0.5912604186049130
930.719,-0.103223,0.271855,0.5758665756409187,0.5782016228744686
930.786,-0.174187,0.271757,0.5628274386660836,0.5651238893772128
930.853,-0.114371,0.272000,0.5497937450718832,0.5520512100733544
930.920,-0.103153,0.271735,0.5367532957560259,0.5389714685436905
930.987,-0.0587022,0.271285,0.5313164912208663,0.5335264396806340
931.054,-0.00134267,0.269887,0.5479813260717558,0.5502757362284760
931.121,0.114718,0.268067,0.5646536397259893,0.5670338567397910
931.188,0.209984,0.265799,0.5813488083352311,0.5838160931021855
931.255,0.324654,0.264384,0.5980357842980556,0.6005915328503461
931.322,0.418388,0.263065,0.6147304218400459,0.6173759139192952
931.389,0.350913,0.261985,0.6314170416417697,0.6341538086818141
931.456,0.254204,0.261657,0.6378162374678826,0.6406009619081355
931.523,0.225181,0.261597,0.6352625696478155,0.6380566410002672
931.590,0.216395,0.261774,0.6327052617517128,0.6355090270738866
931.657,0.139533,0.262125,0.6301503446161519,0.6329642693016521
931.724,0.120477,0.261231,0.6275917528572588,0.6304160135088084
931.791,0.169545,0.260647,0.6250289388315143,0.6278640549839031
931.858,0.177943,0.259932,0.6224662543942242,0.6253125164224089
931.925,0.116410,0.257676,0.6240988836622046,0.6269761255656459
931.992,0.125515,0.255455,0.6278294221431819,0.6307480493828532
932.059,0.174508,0.253326,0.6315677223067193,0.6345290241233017
932.125,0.213594,0.251095,0.6353037022149101,0.6383084331312219
932.193,0.183737,0.248865,0.6390438532702674,0.6420931421727489
932.259,0.229107,0.246922,0.6427815620028906,0.6458764538196514
932.326,0.295145,0.245460,0.6465198084627969,0.6496613783316938
932.393,0.359797,0.244576,0.6548934273921982,0.6581058301781314
932.460,0.368780,0.243591,0.6644528087644043,0.6677435080037160
932.527,0.365537,0.242553,0.6740147422803072,0.6773856945971024
932.594,0.309974,0.242478,0.6835888259762718,0.6870420073979422
932.661,0.301464,0.242438,0.6931483971485750,0.6966858002677832
932.728,0.282436,0.244079,0.7027279490648625,0.7063520504626050
932.795,0.269073,0.246534,0.7130096571411407,0.7167263515776053
932.862,0.255244,0.249030,0.7317470657110632,0.7356034049815036
932.929,0.336899,0.252510,0.7504561978104416,0.7544557388330374
932.996,0.397839,0.256067,0.7691885591913062,0.7733353947038071
933.063,0.406423,0.257516,0.7879263559796096,0.7922244410657187
933.130,0.427919,0.257759,0.8066696557387371,0.8111233992329444
933.197,0.486060,0.257884,0.8254356015972236,0.8300494799903259
933.264,0.446230,0.256597,0.8478915999144281,0.8526915530807949
933.331,0.357683,0.254419,0.8844676987756390,0.8895403155286000
933.398,0.361309,0.253518,0.9210548571855284,0.9264083271730662
933.465,0.316660,0.253518,0.9576525461497618,0.9632957118251235
933.532,0.240660,0.254087,0.9942602138704985,1.000202402055267
933.599,0.201552,0.254490,1.030910554307324,1.037161813572763
933.666,0.207739,0.254829,1.067503179369667,1.074073765158688
933.733,0.185138,0.254337,1.089803547947856,1.096615274274396
933.800,0.239195,0.254142,1.083954167121153,1.090837632263786
933.867,0.297765,0.253265,1.078092766919485,1.085051609745277
933.934,0.343680,0.252205,1.072234263418474,1.079272676543370
934.000,0.244279,0.251312,1.066363109474893,1.073485402172148
934.067,0.207715,0.250377,1.060484500676372,1.067695605212242
934.134,0.147856,0.249075,1.054591727318114,1.061896881002925
934.201,0.127564,0.247650,1.041457423298556,1.048810820607025
934.268,0.0796273,0.246550,1.023855150866631,1.031228959424553
934.335,0.122567,0.244995,1.006240794847756,1.013638454832293
934.402,0.146652,0.243465,0.9886128139325110,0.9960382679478873
934.469,0.151591,0.241781,0.9709687098669162,0.9784285932180962
934.536,0.166453,0.241067,0.9533042980297232,0.9608103236009795
934.603,0.197941,0.241098,0.9356040734774074,0.9431817392832870
934.670,0.302715,0.242531,0.9283211519800482,0.9361166677840587
934.737,0.385509,0.244685,0.9244067376385103,0.9325991376787433
934.804,0.458711,0.246625,0.9201455032528487,0.9290831904330757
934.871,0.501965,0.248471,0.9150984153800497,0.9255652275669710
934.938,0.550822,0.249382,0.9083727763590749,0.9220454091244354
935.005,0.555869,0.249224,0.8982847770439545,0.9185236500887108
935.072,0.585951,0.249526,0.8819836874344467,0.9150000694179999
935.139,0.584153,0.250182,0.8597236228711685,0.9162162510284215
935.206,0.538850,0.250590,0.8221254401225295,0.9180856495806946
935.273,0.483432,0.250644,0.7635952768549923,0.9199554626756157
935.340,0.457135,0.251583,0.6819461321572102,0.9218265019430716
935.407,0.443566,0.251543,0.5801770363539629,0.9237000984765557
935.474,0.457876,0.250994,0.4672685422519622,0.9255709725323423
935.541,0.453652,0.249738,0.3561580053288143,0.9273318809227227
935.608,0.445702,0.248843,0.2567141319124286,0.9187435076757993
935.675,0.412544,0.247522,0.1815789071009565,0.9101414979145959
935.742,0.335167,0.246621,0.1315134956005686,0.9015275104292699
935.809,0.283494,0.246486,0.1020854932988989,0.8929168994106885
935.875,0.261065,0.247501,0.08674016962703110,0.8843019549232223
935.942,0.223807,0.248940,0.07950239665633844,0.8756818830143716
936.009,0.174707,0.250156,0.07635981302189680,0.8684406829517847
936.076,0.169881,0.251317,0.07561763522898572,0.8696689990027756
936.143,0.126048,0.250906,0.07547044007369350,0.8708990255042105
936.210,0.0998639,0.249876,0.07550813790615668,0.8721279840408142
936.277,0.130852,0.249311,0.07559021971510144,0.8733578026094118
936.344,0.209122,0.249052,0.07566573986614017,0.8745880975931823
936.411,0.220732,0.248123,0.07569470902209534,0.8758199487590799
936.478,0.274166,0.247830,0.07499125121251152,0.8699108177999582
936.545,0.250254,0.245754,0.07239202649346203,0.8447393625685246
936.612,0.204341,0.243166,0.06936853571435714,0.8196006335463752
936.679,0.122901,0.239996,0.06564217146521033,0.7944028160707557
936.746,0.0821435,0.237221,0.06092125814905665,0.7692150148747717
936.813,0.0424023,0.235288,0.05498334106385198,0.7439907428561529
936.880,0.123967,0.236479,0.04783165363338304,0.7187994509950035
936.947,0.157687,0.237763,0.03948443571346506,0.6884054438125392
937.014,0.154579,0.239741,0.03062174625094456,0.6503083716871961
937.081,0.148323,0.242018,0.02258103299059431,0.6121920527938122
937.148,0.125743,0.243602,0.01608900570720719,0.5740207825634707
937.215,0.0876719,0.244079,0.01159566851062970,0.5358989709705226
937.282,0.0235076,0.243964,0.009198690207657099,0.4976875612229508
937.349,0.00520988,0.242708,0.008694497477983971,0.4594911090323904
937.416,0.0164494,0.240279,0.009739283079848953,0.4251939967665591
937.483,0.00163866,0.237363,0.01181945417969658,0.3943229967917425
937.550,-0.0187504,0.233667,0.01426960259974936,0.3634358031185321
937.617,0.0207839,0.229836,0.01649081145959622,0.3325321505319481
937.684,0.0526295,0.226858,0.01800010053695615,0.3015845322767967
937.750,0.0499933,0.225136,0.01853246669014337,0.2706489191725479
937.817,0.0567742,0.223316,0.01805713293936309,0.2396970014774755
937.884,0.0632853,0.222769,0.02289748337406010,0.2857019033503592
937.951,0.100551,0.223695,0.03086100683980445,0.3709927964040880
938.018,0.117165,0.225277,0.03873749537814287,0.4561732030396526
938.085,0.0914329,0.226811,0.04647159279602478,0.5415527017328736
